ID(t),ID(txi),ID(txo1),ID(txo2),iadr.address,oadr.address,txo1.value,txo2.value
113001538,449168193,876895149,876895155,18fKmTNcKXEhDpS54qczut7KjiJF8L6dgb,1AJ15bc8EwVK69fixuJmRHMAsKXCNWJC1S,0.015708,0.00033
113001538,449168193,876895149,876895154,18fKmTNcKXEhDpS54qczut7KjiJF8L6dgb,1CSMRBosMKcEV2yfnG5aJDqUnPq7pJQ8hy,0.015708,0.0132204
113001538,449168193,876895149,876895153,18fKmTNcKXEhDpS54qczut7KjiJF8L6dgb,1pyNyLYjyUG5rqu1qGZy3rji8T3D22CVe,0.015708,0.0002
113001538,449168193,876895149,876895152,18fKmTNcKXEhDpS54qczut7KjiJF8L6dgb,1CF4nCRCcCpCW2WXD5uGh9Mgwdm3D2uFo9,0.015708,0.00021
113001538,449168193,876895149,876895151,18fKmTNcKXEhDpS54qczut7KjiJF8L6dgb,1AtLraa9RxpfeAf19X61zKo3xrhHAYPZrF,0.015708,0.00036101
113001538,449168193,876895149,876895150,18fKmTNcKXEhDpS54qczut7KjiJF8L6dgb,1YCsYRcViBicEh1h4xQUyeNNQv6g7VNKw,0.015708,0.00021325
113001537,449168192,876895143,876895149,13GrAh37VJDBtQUSJi4vyU4N81qreYdVtF,18fKmTNcKXEhDpS54qczut7KjiJF8L6dgb,0.0172627,0.015708
113001537,449168192,876895143,876895148,13GrAh37VJDBtQUSJi4vyU4N81qreYdVtF,185g5AJJ8dsZgwpRjQrZmU4qoTFDiGhGrR,0.0172627,0.0002
113001537,449168192,876895143,876895147,13GrAh37VJDBtQUSJi4vyU4N81qreYdVtF,1DgirH7JhHVrwzWdRHvkBjRRscmarnK48L,0.0172627,0.000634
113001537,449168192,876895143,876895146,13GrAh37VJDBtQUSJi4vyU4N81qreYdVtF,1a68MKJ23V6b2RqVnVxxuiH9WeSmj6ZKR,0.0172627,0.000201
113001537,449168192,876895143,876895145,13GrAh37VJDBtQUSJi4vyU4N81qreYdVtF,1B4ajme6BtVpSuSWjEK15YVg7pSaot7NVj,0.0172627,0.00020673
113001537,449168192,876895143,876895144,13GrAh37VJDBtQUSJi4vyU4N81qreYdVtF,1LNj8k36ogUDxdvLHny3Z8q3CpawEqSjBh,0.0172627,0.000213
113001536,449168191,876895132,876895143,15fdrb6wvMuXTuu42G2rs8G5ex2H8FXxGS,13GrAh37VJDBtQUSJi4vyU4N81qreYdVtF,0.0100802,0.0172627
113001536,449168191,876895132,876895142,15fdrb6wvMuXTuu42G2rs8G5ex2H8FXxGS,1TvWRvXHsEDbYqCU5ATxeXyBBCA615PNw,0.0100802,0.000202
113001536,449168191,876895132,876895141,15fdrb6wvMuXTuu42G2rs8G5ex2H8FXxGS,165QjGiiWv3JQkP4Pfyn9SmJh6hQbwxstb,0.0100802,0.00026199
113001536,449168191,876895132,876895140,15fdrb6wvMuXTuu42G2rs8G5ex2H8FXxGS,185g5AJJ8dsZgwpRjQrZmU4qoTFDiGhGrR,0.0100802,0.0002
113001536,449168191,876895132,876895139,15fdrb6wvMuXTuu42G2rs8G5ex2H8FXxGS,1Gz2jHPCyweN83mVE3GuNT5c2D8cXLfGMF,0.0100802,0.00022957
113001536,449168191,876895132,876895138,15fdrb6wvMuXTuu42G2rs8G5ex2H8FXxGS,1EpMxhpJ4eQkhTv2mxjnjWX4Bn5ykyMYk1,0.0100802,0.0002
113001536,449168191,876895132,876895137,15fdrb6wvMuXTuu42G2rs8G5ex2H8FXxGS,1KsxDAwn33htosPab7Z67uBYGcP3DW5CdW,0.0100802,0.0011
113001536,449168191,876895132,876895136,15fdrb6wvMuXTuu42G2rs8G5ex2H8FXxGS,13215HG6p2xKzoU57cj5uxyHEF9BsYxaXt,0.0100802,0.00021326
113001536,449168191,876895132,876895135,15fdrb6wvMuXTuu42G2rs8G5ex2H8FXxGS,1NEmguK3WP95tywixtVkgR2bTGDt6An1PC,0.0100802,0.000202
113001536,449168191,876895132,876895134,15fdrb6wvMuXTuu42G2rs8G5ex2H8FXxGS,1HHGgsNuLJLBwR4m5dit47QGYLJHCiSuWo,0.0100802,0.00020136
113001536,449168190,876584574,876895143,1BxCAvuyN3TjcTgQxLqKz59Fg11d5TKBDH,13GrAh37VJDBtQUSJi4vyU4N81qreYdVtF,0.0100927,0.0172627
113001536,449168190,876584574,876895142,1BxCAvuyN3TjcTgQxLqKz59Fg11d5TKBDH,1TvWRvXHsEDbYqCU5ATxeXyBBCA615PNw,0.0100927,0.000202
113001536,449168190,876584574,876895141,1BxCAvuyN3TjcTgQxLqKz59Fg11d5TKBDH,165QjGiiWv3JQkP4Pfyn9SmJh6hQbwxstb,0.0100927,0.00026199
113001536,449168190,876584574,876895140,1BxCAvuyN3TjcTgQxLqKz59Fg11d5TKBDH,185g5AJJ8dsZgwpRjQrZmU4qoTFDiGhGrR,0.0100927,0.0002
113001536,449168190,876584574,876895139,1BxCAvuyN3TjcTgQxLqKz59Fg11d5TKBDH,1Gz2jHPCyweN83mVE3GuNT5c2D8cXLfGMF,0.0100927,0.00022957
113001536,449168190,876584574,876895138,1BxCAvuyN3TjcTgQxLqKz59Fg11d5TKBDH,1EpMxhpJ4eQkhTv2mxjnjWX4Bn5ykyMYk1,0.0100927,0.0002
113001536,449168190,876584574,876895137,1BxCAvuyN3TjcTgQxLqKz59Fg11d5TKBDH,1KsxDAwn33htosPab7Z67uBYGcP3DW5CdW,0.0100927,0.0011
113001536,449168190,876584574,876895136,1BxCAvuyN3TjcTgQxLqKz59Fg11d5TKBDH,13215HG6p2xKzoU57cj5uxyHEF9BsYxaXt,0.0100927,0.00021326
113001536,449168190,876584574,876895135,1BxCAvuyN3TjcTgQxLqKz59Fg11d5TKBDH,1NEmguK3WP95tywixtVkgR2bTGDt6An1PC,0.0100927,0.000202
113001536,449168190,876584574,876895134,1BxCAvuyN3TjcTgQxLqKz59Fg11d5TKBDH,1HHGgsNuLJLBwR4m5dit47QGYLJHCiSuWo,0.0100927,0.00020136
113001535,449168189,876895125,876895133,12dmji2EcfcmGb9fFMhzthHH4W9zCEC5cf,1LEXwmmfsyT8yQvHBgboo7v3iuvcH8Cfu7,0.0105859,0.00020518
113001535,449168189,876895125,876895132,12dmji2EcfcmGb9fFMhzthHH4W9zCEC5cf,15fdrb6wvMuXTuu42G2rs8G5ex2H8FXxGS,0.0105859,0.0100802
113001535,449168189,876895125,876895131,12dmji2EcfcmGb9fFMhzthHH4W9zCEC5cf,14APTjinDCvicqYQiSJPbWmmBQUdHW2asY,0.0105859,0.00020052
113001534,449168188,876433325,876895130,1h6GScrfvZUbCiudo8okZRxw6p8yxX1H9,137sdjR9othxiovFA7YhTj5kqcZfhjUTjg,0.006,0.00043243
113001534,449168188,876433325,876895129,1h6GScrfvZUbCiudo8okZRxw6p8yxX1H9,14z8Fxcs1d96yxznttKH4uJoDQVsJxvkm6,0.006,0.0002025
113001534,449168188,876433325,876895128,1h6GScrfvZUbCiudo8okZRxw6p8yxX1H9,16vK1wqkR9DxGPdUxt6cNSTa1Efh5S2HVb,0.006,0.0002
113001534,449168188,876433325,876895127,1h6GScrfvZUbCiudo8okZRxw6p8yxX1H9,1PzeTYmxahxz3okBcEay1z24S79NTxLAYn,0.006,0.0002
113001534,449168188,876433325,876895126,1h6GScrfvZUbCiudo8okZRxw6p8yxX1H9,1FXjUAgpu8hMuSoPk8enKghvvZW7nMYNuq,0.006,0.00041177
113001534,449168188,876433325,876895125,1h6GScrfvZUbCiudo8okZRxw6p8yxX1H9,12dmji2EcfcmGb9fFMhzthHH4W9zCEC5cf,0.006,0.0105859
113001534,449168188,876433325,876895124,1h6GScrfvZUbCiudo8okZRxw6p8yxX1H9,1Aar2Sg1brvN8pwFiTjGzsHYHBtygeBE9Q,0.006,0.00024572
113001534,449168188,876433325,876895123,1h6GScrfvZUbCiudo8okZRxw6p8yxX1H9,13uQjyAcR8BvmLEyWcm51EY77M1Yd8ckNZ,0.006,0.00021635
113001534,449168188,876433325,876895122,1h6GScrfvZUbCiudo8okZRxw6p8yxX1H9,16r4L9vkE9qtWFCyXHS31itEcC27yKLeyF,0.006,0.00020531
113001534,449168188,876433325,876895121,1h6GScrfvZUbCiudo8okZRxw6p8yxX1H9,1ACPzXkPhgzYYn78NdkjjRgjUB2wBZakby,0.006,0.0002
113001534,449168187,876433323,876895130,1LpwLbyscHczhYw8qbzDoJi11AUapvy5vo,137sdjR9othxiovFA7YhTj5kqcZfhjUTjg,0.006,0.00043243
113001534,449168187,876433323,876895129,1LpwLbyscHczhYw8qbzDoJi11AUapvy5vo,14z8Fxcs1d96yxznttKH4uJoDQVsJxvkm6,0.006,0.0002025
113001534,449168187,876433323,876895128,1LpwLbyscHczhYw8qbzDoJi11AUapvy5vo,16vK1wqkR9DxGPdUxt6cNSTa1Efh5S2HVb,0.006,0.0002
113001534,449168187,876433323,876895127,1LpwLbyscHczhYw8qbzDoJi11AUapvy5vo,1PzeTYmxahxz3okBcEay1z24S79NTxLAYn,0.006,0.0002
113001534,449168187,876433323,876895126,1LpwLbyscHczhYw8qbzDoJi11AUapvy5vo,1FXjUAgpu8hMuSoPk8enKghvvZW7nMYNuq,0.006,0.00041177
113001534,449168187,876433323,876895125,1LpwLbyscHczhYw8qbzDoJi11AUapvy5vo,12dmji2EcfcmGb9fFMhzthHH4W9zCEC5cf,0.006,0.0105859
113001534,449168187,876433323,876895124,1LpwLbyscHczhYw8qbzDoJi11AUapvy5vo,1Aar2Sg1brvN8pwFiTjGzsHYHBtygeBE9Q,0.006,0.00024572
113001534,449168187,876433323,876895123,1LpwLbyscHczhYw8qbzDoJi11AUapvy5vo,13uQjyAcR8BvmLEyWcm51EY77M1Yd8ckNZ,0.006,0.00021635
113001534,449168187,876433323,876895122,1LpwLbyscHczhYw8qbzDoJi11AUapvy5vo,16r4L9vkE9qtWFCyXHS31itEcC27yKLeyF,0.006,0.00020531
113001534,449168187,876433323,876895121,1LpwLbyscHczhYw8qbzDoJi11AUapvy5vo,1ACPzXkPhgzYYn78NdkjjRgjUB2wBZakby,0.006,0.0002
113001534,449168186,876434857,876895130,1BvvFFJRjvdPncRGHnXxCeXPDBmtB7mdu7,137sdjR9othxiovFA7YhTj5kqcZfhjUTjg,0.001,0.00043243
113001534,449168186,876434857,876895129,1BvvFFJRjvdPncRGHnXxCeXPDBmtB7mdu7,14z8Fxcs1d96yxznttKH4uJoDQVsJxvkm6,0.001,0.0002025
113001534,449168186,876434857,876895128,1BvvFFJRjvdPncRGHnXxCeXPDBmtB7mdu7,16vK1wqkR9DxGPdUxt6cNSTa1Efh5S2HVb,0.001,0.0002
113001534,449168186,876434857,876895127,1BvvFFJRjvdPncRGHnXxCeXPDBmtB7mdu7,1PzeTYmxahxz3okBcEay1z24S79NTxLAYn,0.001,0.0002
113001534,449168186,876434857,876895126,1BvvFFJRjvdPncRGHnXxCeXPDBmtB7mdu7,1FXjUAgpu8hMuSoPk8enKghvvZW7nMYNuq,0.001,0.00041177
113001534,449168186,876434857,876895125,1BvvFFJRjvdPncRGHnXxCeXPDBmtB7mdu7,12dmji2EcfcmGb9fFMhzthHH4W9zCEC5cf,0.001,0.0105859
113001534,449168186,876434857,876895124,1BvvFFJRjvdPncRGHnXxCeXPDBmtB7mdu7,1Aar2Sg1brvN8pwFiTjGzsHYHBtygeBE9Q,0.001,0.00024572
113001534,449168186,876434857,876895123,1BvvFFJRjvdPncRGHnXxCeXPDBmtB7mdu7,13uQjyAcR8BvmLEyWcm51EY77M1Yd8ckNZ,0.001,0.00021635
113001534,449168186,876434857,876895122,1BvvFFJRjvdPncRGHnXxCeXPDBmtB7mdu7,16r4L9vkE9qtWFCyXHS31itEcC27yKLeyF,0.001,0.00020531
113001534,449168186,876434857,876895121,1BvvFFJRjvdPncRGHnXxCeXPDBmtB7mdu7,1ACPzXkPhgzYYn78NdkjjRgjUB2wBZakby,0.001,0.0002
113001533,449168185,876584619,876895120,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,1GNcSMvaeJsNQWZxhg27UkS4uwKFWE2BR7,19.0,12.3205
113001533,449168185,876584619,876895119,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,12Qvqsj9TJFuwSfgC9YX8VSb5skpAdS5RW,19.0,7.98
113001533,449168184,876895094,876895120,1LhyqLwa4dW8jLrkAQ7Addp4VqMFfzVSef,1GNcSMvaeJsNQWZxhg27UkS4uwKFWE2BR7,0.00019884,12.3205
113001533,449168184,876895094,876895119,1LhyqLwa4dW8jLrkAQ7Addp4VqMFfzVSef,12Qvqsj9TJFuwSfgC9YX8VSb5skpAdS5RW,0.00019884,7.98
113001533,449168183,876895090,876895120,1J87vFxMisgw53BSjzdELXmTkj2EdiVb95,1GNcSMvaeJsNQWZxhg27UkS4uwKFWE2BR7,7.145e-05,12.3205
113001533,449168183,876895090,876895119,1J87vFxMisgw53BSjzdELXmTkj2EdiVb95,12Qvqsj9TJFuwSfgC9YX8VSb5skpAdS5RW,7.145e-05,7.98
113001533,449168182,876895085,876895120,15cPLrKbPWFaM3ZUDYwgou5aPjp9ZUF8AA,1GNcSMvaeJsNQWZxhg27UkS4uwKFWE2BR7,0.00023852,12.3205
113001533,449168182,876895085,876895119,15cPLrKbPWFaM3ZUDYwgou5aPjp9ZUF8AA,12Qvqsj9TJFuwSfgC9YX8VSb5skpAdS5RW,0.00023852,7.98
113001533,449168181,876895077,876895120,1PguzkbsJUntgrJdUYXWfm9fYMVEhiB3wX,1GNcSMvaeJsNQWZxhg27UkS4uwKFWE2BR7,0.00014315,12.3205
113001533,449168181,876895077,876895119,1PguzkbsJUntgrJdUYXWfm9fYMVEhiB3wX,12Qvqsj9TJFuwSfgC9YX8VSb5skpAdS5RW,0.00014315,7.98
113001533,449168180,876895081,876895120,1GsZ9gdWEj47WVnLKW3ktzxDVSrPcoVouA,1GNcSMvaeJsNQWZxhg27UkS4uwKFWE2BR7,9.537e-05,12.3205
113001533,449168180,876895081,876895119,1GsZ9gdWEj47WVnLKW3ktzxDVSrPcoVouA,12Qvqsj9TJFuwSfgC9YX8VSb5skpAdS5RW,9.537e-05,7.98
113001533,449168179,876895101,876895120,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,1GNcSMvaeJsNQWZxhg27UkS4uwKFWE2BR7,1.3,12.3205
113001533,449168179,876895101,876895119,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,12Qvqsj9TJFuwSfgC9YX8VSb5skpAdS5RW,1.3,7.98
113001532,449168178,874039348,876895118,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,1PtxqZYKq8f7dJ4oyLeMDN1FR3Le5wfgrs,0.0112266,0.04723
113001532,449168178,874039348,876895117,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.0112266,0.00375324
113001532,449168177,876895102,876895118,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,1PtxqZYKq8f7dJ4oyLeMDN1FR3Le5wfgrs,0.02,0.04723
113001532,449168177,876895102,876895117,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.02,0.00375324
113001532,449168176,874546709,876895118,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,1PtxqZYKq8f7dJ4oyLeMDN1FR3Le5wfgrs,0.0200566,0.04723
113001532,449168176,874546709,876895117,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.0200566,0.00375324
113001531,449168175,876895057,876895116,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,17oiULLxhRqG3RNCf1yXFLHTLB6U7D9Mku,0.879,0.012217
113001531,449168175,876895057,876895115,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,15V2sLt6Aakn8gScPt4euPE8KhjHp6jznN,0.879,0.00727983
113001531,449168175,876895057,876895114,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,16W23eKEdTCFhxien711dnqebKcYvUeCsH,0.879,0.00713256
113001531,449168175,876895057,876895113,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,0.879,1.47287
113001531,449168175,876895057,876895112,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,1edpQD7tKTbXLjsomQ8eZycVEswArJbcc,0.879,0.669
113001531,449168175,876895057,876895111,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,1CHUy4SVtGK3QWrBFi4hqsA7hEa3wWa49N,0.879,0.5
113001531,449168175,876895057,876895110,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,13tuQ5UG6L8PhCjqco1WAioK2BkbfAXFfb,0.879,0.290559
113001531,449168175,876895057,876895109,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,13gghLhq3woepLERUZPDyUhbHggPHEmnxS,0.879,0.0200137
113001531,449168175,876895057,876895108,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,1BSehRJz7GAcpKbu3NMeZSTWP8bCUjM81D,0.879,1.47272
113001531,449168175,876895057,876895107,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,18Ry3g81wEFAkRV5huqjUqko1UZAGdHUV4,0.879,0.831
113001531,449168175,876895057,876895106,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,1Ca1Yo3WrVJzJgBvhuUhhzS11dHg6PuJGJ,0.879,0.02
113001531,449168175,876895057,876895105,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,1JexBMPPjAcuLgE3wBvr3A9wuwEkhujJtN,0.879,1.0
113001531,449168175,876895057,876895104,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,13Gq28Sp42PHU29Vx8kVGAy5LXGMh9rWxC,0.879,0.02
113001531,449168175,876895057,876895103,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,16KQLbupRc5B8kiQ5Z5oGYb7H3XNfew679,0.879,0.2
113001531,449168175,876895057,876895102,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.879,0.02
113001531,449168175,876895057,876895101,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,0.879,1.3
113001531,449168175,876895057,876895100,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,1JX9YJwW4M5UeJ7MEZEiDLeEPHjYULaaD,0.879,0.00714914
113001531,449168175,876895057,876895099,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,0.879,1.49222
113001531,449168175,876895057,876895098,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,1Lpkzq2F7eT7REkvzBmU8HanV6t99vKArd,0.879,1.48
113001531,449168175,876895057,876895097,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,0.879,1.50001
113001531,449168175,876895057,876895096,14tFbsTd5S1kfGyPQNoXayCWGpArGaFiQS,1CrnzferGrVDqk41s5VTXzQ6ZfA8jBh2UB,0.879,0.02
113001531,449168174,876895076,876895116,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,17oiULLxhRqG3RNCf1yXFLHTLB6U7D9Mku,0.0101058,0.012217
113001531,449168174,876895076,876895115,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,15V2sLt6Aakn8gScPt4euPE8KhjHp6jznN,0.0101058,0.00727983
113001531,449168174,876895076,876895114,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,16W23eKEdTCFhxien711dnqebKcYvUeCsH,0.0101058,0.00713256
113001531,449168174,876895076,876895113,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,0.0101058,1.47287
113001531,449168174,876895076,876895112,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,1edpQD7tKTbXLjsomQ8eZycVEswArJbcc,0.0101058,0.669
113001531,449168174,876895076,876895111,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,1CHUy4SVtGK3QWrBFi4hqsA7hEa3wWa49N,0.0101058,0.5
113001531,449168174,876895076,876895110,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,13tuQ5UG6L8PhCjqco1WAioK2BkbfAXFfb,0.0101058,0.290559
113001531,449168174,876895076,876895109,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,13gghLhq3woepLERUZPDyUhbHggPHEmnxS,0.0101058,0.0200137
113001531,449168174,876895076,876895108,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,1BSehRJz7GAcpKbu3NMeZSTWP8bCUjM81D,0.0101058,1.47272
113001531,449168174,876895076,876895107,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,18Ry3g81wEFAkRV5huqjUqko1UZAGdHUV4,0.0101058,0.831
113001531,449168174,876895076,876895106,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,1Ca1Yo3WrVJzJgBvhuUhhzS11dHg6PuJGJ,0.0101058,0.02
113001531,449168174,876895076,876895105,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,1JexBMPPjAcuLgE3wBvr3A9wuwEkhujJtN,0.0101058,1.0
113001531,449168174,876895076,876895104,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,13Gq28Sp42PHU29Vx8kVGAy5LXGMh9rWxC,0.0101058,0.02
113001531,449168174,876895076,876895103,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,16KQLbupRc5B8kiQ5Z5oGYb7H3XNfew679,0.0101058,0.2
113001531,449168174,876895076,876895102,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.0101058,0.02
113001531,449168174,876895076,876895101,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,0.0101058,1.3
113001531,449168174,876895076,876895100,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,1JX9YJwW4M5UeJ7MEZEiDLeEPHjYULaaD,0.0101058,0.00714914
113001531,449168174,876895076,876895099,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,0.0101058,1.49222
113001531,449168174,876895076,876895098,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,1Lpkzq2F7eT7REkvzBmU8HanV6t99vKArd,0.0101058,1.48
113001531,449168174,876895076,876895097,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,0.0101058,1.50001
113001531,449168174,876895076,876895096,1KszGa1D78hH5fFF9L9LYKyE9h83Q9aoe5,1CrnzferGrVDqk41s5VTXzQ6ZfA8jBh2UB,0.0101058,0.02
113001531,449168173,876334579,876895116,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,17oiULLxhRqG3RNCf1yXFLHTLB6U7D9Mku,0.0201,0.012217
113001531,449168173,876334579,876895115,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,15V2sLt6Aakn8gScPt4euPE8KhjHp6jznN,0.0201,0.00727983
113001531,449168173,876334579,876895114,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,16W23eKEdTCFhxien711dnqebKcYvUeCsH,0.0201,0.00713256
113001531,449168173,876334579,876895113,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,0.0201,1.47287
113001531,449168173,876334579,876895112,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,1edpQD7tKTbXLjsomQ8eZycVEswArJbcc,0.0201,0.669
113001531,449168173,876334579,876895111,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,1CHUy4SVtGK3QWrBFi4hqsA7hEa3wWa49N,0.0201,0.5
113001531,449168173,876334579,876895110,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,13tuQ5UG6L8PhCjqco1WAioK2BkbfAXFfb,0.0201,0.290559
113001531,449168173,876334579,876895109,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,13gghLhq3woepLERUZPDyUhbHggPHEmnxS,0.0201,0.0200137
113001531,449168173,876334579,876895108,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,1BSehRJz7GAcpKbu3NMeZSTWP8bCUjM81D,0.0201,1.47272
113001531,449168173,876334579,876895107,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,18Ry3g81wEFAkRV5huqjUqko1UZAGdHUV4,0.0201,0.831
113001531,449168173,876334579,876895106,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,1Ca1Yo3WrVJzJgBvhuUhhzS11dHg6PuJGJ,0.0201,0.02
113001531,449168173,876334579,876895105,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,1JexBMPPjAcuLgE3wBvr3A9wuwEkhujJtN,0.0201,1.0
113001531,449168173,876334579,876895104,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,13Gq28Sp42PHU29Vx8kVGAy5LXGMh9rWxC,0.0201,0.02
113001531,449168173,876334579,876895103,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,16KQLbupRc5B8kiQ5Z5oGYb7H3XNfew679,0.0201,0.2
113001531,449168173,876334579,876895102,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,15M9r6FxgpXz3kD5bfZQUETtMPp8Conbv2,0.0201,0.02
113001531,449168173,876334579,876895101,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,1Kv5cpexbq9VJoPDEPyvryMd49qiHtsi3c,0.0201,1.3
113001531,449168173,876334579,876895100,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,1JX9YJwW4M5UeJ7MEZEiDLeEPHjYULaaD,0.0201,0.00714914
113001531,449168173,876334579,876895099,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,1HLbtR4n9PkxBnEA7pSapchVWwa31BgGBn,0.0201,1.49222
113001531,449168173,876334579,876895098,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,1Lpkzq2F7eT7REkvzBmU8HanV6t99vKArd,0.0201,1.48
113001531,449168173,876334579,876895097,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,13NXF5SLRe3hYJBsF4Cij2ZZyZZkVFePkm,0.0201,1.50001
113001531,449168173,876334579,876895096,18MJVg1TL9tWuH2JuepmNbpjZxbUqmmx22,1CrnzferGrVDqk41s5VTXzQ6ZfA8jBh2UB,0.0201,0.02
113001531,449168172,876876960,876895116,1Mfh6QBSka8sLWv233UMuXrPXr2XKvxVYe,17oiULLxhRqG3RNCf1yXFLHTLB6U7D9Mku,0.345567,0.012217
113001531,449168172,876876960,876895115,1Mfh6QBSka8sLWv233UMuXrPXr2XKvxVYe,15V2sLt6Aakn8gScPt4euPE8KhjHp6jznN,0.345567,0.00727983
113001531,449168172,876876960,876895114,1Mfh6QBSka8sLWv233UMuXrPXr2XKvxVYe,16W23eKEdTCFhxien711dnqebKcYvUeCsH,0.345567,0.00713256
113001531,449168172,876876960,876895113,1Mfh6QBSka8sLWv233UMuXrPXr2XKvxVYe,15NFjgGUD4cNUJpfmVK28dB7XeWUd88xSo,0.345567,1.47287
